SOURCE,type,trt_functional,order,replicates,insect_dens,insect_densSE,damagescore,damagescore_SE,application,app_SE,rate,cost,yield1,yield1_SE,yield2,yield2_SE,disease,dis_rating,disrating_SE,beneficial insect,beneficial insect value,beneficial insect_SE,,,,,,,,,,,,,,,
102,specialty,standard,lepidoptera,4,0.14,0.04,.,.,3,.,"840 g AI/ha, 3.66 x 10^9 International units/ha, 1.08 kg/ha",.,.,.,98,5,.,.,.,.,.,.,,,,,,,,,,,,,,,
102,specialty,standard,lepidoptera,4,0.27,0.09,.,.,3,.,"1.7 kg a.i/ha, 69 g a.i/ha, 69 g a.i/ha",.,.,.,95,3,.,.,.,.,.,.,,,,,,,,,,,,,,,
102,specialty,threshold,lepidoptera,4,0.16,0.02,.,.,1,.,"840 g AI/ha, 3.66 x 10^9 International units/ha, 1.08 kg/ha",.,.,.,85,7,.,.,.,.,.,.,,,,,,,,,,,,,,,
102,specialty,threshold,lepidoptera,4,0.13,0.03,.,.,1,.,"840 g AI/ha, 3.66 x 10^9 International units/ha, 1.08 kg/ha",.,.,.,93,13,.,.,.,.,.,.,,,,,,,,,,,,,,,
102,specialty,threshold,lepidoptera,4,0.36,0.05,.,.,2,.,"840 g AI/ha, 3.66 x 10^9 International units/ha, 1.08 kg/ha",.,.,.,85,7,.,.,.,.,.,.,,,,,,,,,,,,,,,
102,specialty,threshold,lepidoptera,4,0.22,0.06,.,.,3,.,"840 g AI/ha, 3.66 x 10^9 International units/ha, 1.08 kg/ha",.,.,.,93,5,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,.,.,0,.,2.5 L/ha,.,431,41.7,91,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,.,.,0,.,2.5 L/ha,.,1078,74.4,95,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,.,.,0,.,2.5 L/ha,.,740,133.7,84,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,.,.,0,.,2.5 L/ha,.,533,51.6,87,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,.,.,0,.,2.5 L/ha,.,1539,91.8,95,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,.,.,0,.,2.5 L/ha,.,340,91.9,84,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,0.28,0.023,0,.,2.5 L/ha,.,366,59.7,68,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,0.15,0.033,0,.,2.5 L/ha,.,580,64.9,95,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,0.28,0.036,0,.,2.5 L/ha,.,1117,57.5,86,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,0.31,0.036,0,.,2.5 L/ha,.,1085,97.7,89,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,0.22,0.05,0,.,2.5 L/ha,.,686,57.1,93,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,0.48,0.109,0,.,2.5 L/ha,.,1132,66,95,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,0.63,0.169,0,.,2.5 L/ha,.,622,93.9,97,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,0.76,0.185,0,.,2.5 L/ha,.,1093,72.7,83,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,control,lepidoptera,1,.,.,0.73,0.231,0,.,2.5 L/ha,.,329,100.1,75,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,.,.,5,.,2.5 L/ha,.,722,41.7,94,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,.,.,6,.,2.5 L/ha,.,1295,74.4,89,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,.,.,6,.,2.5 L/ha,.,1067,133.7,84,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,.,.,5,.,2.5 L/ha,.,633,51.6,89,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,.,.,6,.,2.5 L/ha,.,2040,91.8,98,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,.,.,6,.,2.5 L/ha,.,1078,91.9,95,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,0.15,0.023,5,.,2.5 L/ha,.,1193,59.7,95,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,0.1,0.033,6,.,2.5 L/ha,.,950,64.9,97,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,0.18,0.036,6,.,2.5 L/ha,.,1371,57.5,87,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,0.18,0.036,6,.,2.5 L/ha,.,2878,97.7,90,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,0.1,0.05,6,.,2.5 L/ha,.,1123,57.1,99,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,0.25,0.109,5,.,2.5 L/ha,.,1708,66,98,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,0.26,0.169,6,.,2.5 L/ha,.,1853,93.9,99,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,0.32,0.185,6,.,2.5 L/ha,.,1955,72.7,87,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,standard,lepidoptera,1,.,.,0.25,0.231,5,.,2.5 L/ha,.,1111,100.1,97,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,.,.,3,.,2.5 L/ha,.,659,41.7,93,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,.,.,1,.,2.5 L/ha,.,1146,74.4,85,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,.,.,3,.,2.5 L/ha,.,1103,133.7,85,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,.,.,0,.,2.5 L/ha,.,521,51.6,88,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,.,.,4,.,2.5 L/ha,.,2219,91.8,97,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,.,.,1,.,2.5 L/ha,.,686,91.9,94,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,0.2,0.023,2,.,2.5 L/ha,.,925,59.7,94,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,0.18,0.033,1,.,2.5 L/ha,.,706,64.9,96,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,0.24,0.036,1,.,2.5 L/ha,.,915,57.5,83,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,0.26,0.036,1,.,2.5 L/ha,.,907,97.7,84,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,0.12,0.05,1,.,2.5 L/ha,.,974,57.1,93,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,0.26,0.109,3,.,2.5 L/ha,.,1502,66,97,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,0.27,0.169,3,.,2.5 L/ha,.,1467,93.9,99,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,0.47,0.185,2,.,2.5 L/ha,.,1525,72.7,84,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
103,field,threshold,lepidoptera,1,.,.,0.3,0.231,5,.,2.5 L/ha,.,1043,100.1,98,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
104,specialty,standard,coleoptera,4,0.99,0.15,.,.,6,0,.,.,24.7,4.1,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
104,specialty,standard,coleoptera,3,.,.,11.12,3.78,4.7,0.9,.,.,27.9,4.5,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
104,specialty,threshold,coleoptera,4,2.37,0.32,.,.,3.7,0.7,.,.,22.8,4.6,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
104,specialty,threshold,coleoptera,3,.,.,17.64,3.54,2.3,0.3,.,.,24.9,2.4,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
105,specialty,standard,lepidoptera,4,.,.,0.25,.,9,.,.,.,2992,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
105,specialty,standard,lepidoptera,4,.,.,0,.,9,.,.,.,4240,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
105,specialty,standard,lepidoptera,4,.,.,0,.,6,.,.,.,5411,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
105,specialty,threshold,lepidoptera,4,.,.,0.42,.,4,.,.,.,2608,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
105,specialty,threshold,lepidoptera,4,.,.,0.39,.,5,.,.,.,2088,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
105,specialty,threshold,lepidoptera,4,.,.,0,.,7,.,.,.,4416,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
105,specialty,threshold,lepidoptera,4,.,.,0,.,7,.,.,.,4217,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
105,specialty,threshold,lepidoptera,4,.,.,0,.,6,.,.,.,5287,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
105,specialty,threshold,lepidoptera,4,.,.,0,.,6,.,.,.,3899,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
106,specialty,standard,numerous,2,.,.,0.13,.,6,.,.,400,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
106,specialty,standard,numerous,6,.,.,0.13,.,8.7,.,.,573,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
106,specialty,standard,numerous,7,.,.,0.17,.,8,.,.,527,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
106,specialty,threshold,numerous,2,.,.,0.35,.,2.5,,.,268,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
106,specialty,threshold,numerous,6,.,.,0.66,.,3.4,.,.,328,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
106,specialty,threshold,numerous,7,.,.,0.57,.,2.8,.,.,283,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
107,specialty,standard,lepidoptera,3,.,.,3.6,.,10,.,0.112 kg/ha,.,44,.,85,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
107,specialty,standard,lepidoptera,3,.,.,0,.,9,.,0.112 kg/ha,.,35.6,.,72,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
107,specialty,threshold,lepidoptera,3,.,.,13.2,.,2,.,0.112 kg/ha,.,35.7,.,70,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
107,specialty,threshold,lepidoptera,3,.,.,6.8,.,2,.,0.112 kg/ha,.,32.8,.,66,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
108,field,standard,lepidoptera,9,3,0.87,.,.,3.1,1.36,.,122.4,11,1.72,.,.,.,.,.,Parasitized H. virescens,6.33,3.2,,,,,,,,,,,,,,,
108,field,standard,lepidoptera,9,0.012,0.013,.,.,3.1,1.36,.,122.4,11,1.72,.,.,.,.,.,Parasitized Manduca spp.,0.91,1.1,,,,,,,,,,,,,,,
108,field,threshold,lepidoptera,9,0.017,0.013,.,.,1.1,0.33,.,42.9,11.2,1.72,.,.,.,.,.,Parasitized Manduca spp.,3.5,1.1,,,,,,,,,,,,,,,
108,field,threshold,lepidoptera,9,2.8,0.87,.,.,1.1,0.33,.,42.9,11.2,1.72,.,.,.,.,.,Parasitized H. virescens,7.08,3.2,,,,,,,,,,,,,,,
109,field,control,hemiptera,4,1.23,1.85,7.1,0.8,0,.,.,.,2242.8,174.5,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
109,field,control,hemiptera,4,3.14,2.85,13.7,2.2,0,.,.,.,3267.2,39.9,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
109,field,threshold,hemiptera,4,0.77,1.13,4.3,0.7,2,.,.,.,2483.6,141.3,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
109,field,threshold,hemiptera,4,1.13,0.93,4.5,2.6,2,.,.,.,3812.5,96.5,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
110,field,control,hemiptera,5,30.52,10.39,.,.,0,.,.,.,.,.,.,.,.,.,.,Mean parasitism (%),35.1,3.8,,,,,,,,,,,,,,,
110,field,control,hemiptera,5,51.7,21.66,.,.,0,.,.,.,.,.,.,.,.,.,.,Mean parasitism (%),4.1,0.9,,,,,,,,,,,,,,,
110,field,threshold,hemiptera,5,3.3,1.12,.,.,7,.,.,.,.,.,.,.,.,.,.,Mean parasitism (%),1.4,0.7,,,,,,,,,,,,,,,
110,field,threshold,hemiptera,5,12.34,8.24,.,.,6,.,.,.,.,.,.,.,.,.,.,Mean parasitism (%),34.9,5.2,,,,,,,,,,,,,,,
111,field,control,hemiptera,4,.,.,.,.,4,.,.,.,0.975,0.093,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
111,field,control,hemiptera,4,.,.,.,.,3,.,.,.,1.6,0.26,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
111,field,threshold,hemiptera,4,.,.,.,.,0,.,.,.,3.4,0.14,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
111,field,threshold,hemiptera,4,.,.,.,.,0,.,.,.,2.81,0.13,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
112,specialty,standard,lepidoptera,1,.,.,0.0009,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
112,specialty,standard,lepidoptera,1,.,.,0.0009,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
112,specialty,standard,lepidoptera,2,.,.,0.0009,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
112,specialty,standard,lepidoptera,2,.,.,0.0009,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
112,specialty,standard,lepidoptera,3,.,.,0.0009,.,9,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
112,specialty,threshold,lepidoptera,3,.,.,0.0009,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
112,specialty,threshold,lepidoptera,6,.,.,0.0009,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
112,specialty,threshold,lepidoptera,7,.,.,0.0009,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
112,specialty,threshold,lepidoptera,8,.,.,0.0009,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
112,specialty,threshold,lepidoptera,8,.,.,0.0009,.,3,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
113,field,control,lepidoptera,4,0.32,0.02,36.1,1.1,0,.,19 g (AI)/15 liter of water,.,5,0.3,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
113,field,control,lepidoptera,4,0.12,0.03,42.7,5.2,0,.,14 g (AI)/15 liter of water,.,3.7,0.2,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
113,field,threshold,lepidoptera,4,0.31,0.01,35.3,1,2,.,16 g (AI)/15 liter of water,.,6.7,0.4,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
113,field,threshold,lepidoptera,4,0.4,0.06,37.3,1.3,1,.,17 g (AI)/15 liter of water,.,4.6,1.1,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
113,field,threshold,lepidoptera,4,0.24,0.06,34.7,1.4,1,.,18 g (AI)/15 liter of water,.,5.2,0.6,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
113,field,threshold,lepidoptera,4,0.2,0.04,33.9,1.7,1,.,15 g (AI)/15 liter of water,.,5.6,0.4,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
113,field,threshold,lepidoptera,4,0.07,0.01,38.7,4.4,1,.,10 g (AI)/15 liter of water,.,3.5,0.4,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
113,field,threshold,lepidoptera,4,0.07,0.11,37.5,4.7,1,.,12 g (AI)/15 liter of water,.,3.7,0.5,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
113,field,threshold,lepidoptera,4,0.13,0.3,38.4,4.9,2,.,11 g (AI)/15 liter of water,.,3.7,0.4,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
113,field,threshold,lepidoptera,4,0.08,0.02,37.7,5.5,1,.,13 g (AI)/15 liter of water,.,3.5,0.2,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
114,specialty,control,lepidoptera,4,48,29,9.51,2.86,0,.,.,.,552,151,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
114,specialty,control,lepidoptera,4,58,38,11.35,3.78,0,.,.,.,661,109,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
114,specialty,standard,lepidoptera,4,349,135,3.88,1.94,5.8,.,1.09 kg AI/ha and 0.03 kg AI/ha,.,636,159,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
114,specialty,standard,lepidoptera,4,930,543,7.26,2.86,6.6,.,1.09 kg AI/ha and 0.03 kg AI/ha,.,1072,460,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
114,specialty,threshold,lepidoptera,4,87,29,7.26,2.25,3,.,0.112 kg AI/ha,.,594,42,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
114,specialty,threshold,lepidoptera,4,77,68,8.18,2.76,3.25,.,0.112 kg AI/ha,.,795,327,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
115,field,control,lepidoptera,3,263.1,.,.,.,0,.,.,.,.,.,80.4,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
115,field,control,lepidoptera,3,269.5,.,.,.,0,.,.,.,.,.,92.7,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
115,field,control,lepidoptera,3,277.6,.,.,.,0,.,.,.,.,.,91.3,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
115,field,threshold,lepidoptera,3,197.2,.,.,.,2,.,0.92 L/ha,.,.,.,94.7,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
115,field,threshold,lepidoptera,3,110.8,.,.,.,3,.,0.92 L/ha,.,.,.,99.5,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
115,field,threshold,lepidoptera,3,132.2,.,.,.,3,.,0.92 L/ha,.,.,.,100,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
116,field,control,lepidoptera,4,.,.,51.3,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
116,field,control,lepidoptera,4,.,.,8.5,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
116,field,control,lepidoptera,4,.,.,20,.,0,.,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
116,field,standard,lepidoptera,4,.,.,17.5,.,5,.,0.5kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
116,field,standard,lepidoptera,4,.,.,0,.,3,.,0.5kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
116,field,standard,lepidoptera,4,.,.,3.9,.,4,.,0.5kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
116,field,threshold,lepidoptera,4,.,.,0,.,1,.,2.24kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
116,field,threshold,lepidoptera,4,.,.,0.5,.,1,.,1.12kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
116,field,threshold,lepidoptera,4,.,.,7.1,.,1,.,1.12kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
117,specialty,standard,hemiptera,16,.,.,0.5,0.2,6.7,0.2,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
117,specialty,standard,hemiptera,23,.,.,0.7,0.3,6.3,0.3,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
117,specialty,threshold,hemiptera,18,.,.,1.4,0.3,3.6,0.3,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
117,specialty,threshold,hemiptera,23,.,.,1.5,0.3,3.8,0.4,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
118,specialty,control,hemiptera,4,.,.,12.82,0.82,0,,2.24 kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
118,specialty,control,coleoptera,4,.,.,3.23,0.98,0,.,2.24 kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
118,specialty,control,coleoptera,4,.,.,3.68,1.06,0,.,2.24 kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
118,specialty,control,coleoptera,4,.,.,9.25,4.05,0,.,2.24 kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
118,specialty,standard,coleoptera,4,.,.,0.57,0.65,9,.,2.24 kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
118,specialty,threshold,hemiptera,4,.,.,8.55,0.43,3,,2.24 kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
118,specialty,threshold,hemiptera,4,.,.,12.15,0.58,0,,2.24 kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
118,specialty,threshold,coleoptera,4,.,.,1.71,0.59,3,.,2.24 kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
118,specialty,threshold,coleoptera,4,.,.,2.59,1.01,3,.,2.24 kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
118,specialty,threshold,coleoptera,4,.,.,1.18,1.25,3,.,2.24 kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
118,specialty,threshold,hemiptera,4,.,.,2.69,0.72,3,,2.24 kg/ha,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
119,specialty,control,lepidoptera,3,17.8,5.95,.,.,0,.,.,0,11.2,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
119,specialty,control,lepidoptera,3,20.95,8.9,.,.,0,.,.,0,13.3,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
119,specialty,standard,lepidoptera,3,7.9,3.02,.,.,4,.,.,42.4,15.7,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
119,specialty,standard,lepidoptera,3,10.44,4.27,.,.,4,.,.,42.4,14.4,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
119,specialty,threshold,lepidoptera,3,12.2,3.43,.,.,3,.,.,43.46,14.1,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
119,specialty,threshold,lepidoptera,3,12.5,3.94,.,.,3,.,.,43.47,15.6,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,
120,specialty,standard,coleoptera,5,0.097333,0.078814,.,.,4.2,0.44,.,.,53.48,17.34892,.,.,.,.,.,pollinator visits/min,0.478222222,0.234077,,,,,,,,,,,,,,,
120,specialty,standard,coleoptera,5,0.104,0.089374,.,.,4,0,.,.,46.9,13.79641,.,.,.,.,.,pollinator visits/min,0.449777778,0.230378,,,,,,,,,,,,,,,
120,specialty,standard,coleoptera,5,0.132,0.09609,.,.,4.2,0.44,.,.,29.87,10.46711,.,.,.,.,.,pollinator visits/min,0.710222222,0.303338,,,,,,,,,,,,,,,
120,specialty,threshold,coleoptera,5,0.692,0.466876,.,.,0.2,0.44,.,.,67.36,18.5721,.,.,.,.,.,pollinator visits/min,1.016,0.358675,,,,,,,,,,,,,,,
120,specialty,threshold,coleoptera,5,1.156,0.565063,.,.,0.4,0.54,.,.,60.13,11.20761,.,.,.,.,.,pollinator visits/min,1.168888889,0.391209,,,,,,,,,,,,,,,
120,specialty,threshold,coleoptera,5,1.684,0.634712,.,.,0.2,0.44,.,.,36.32,9.130446,.,.,.,.,.,pollinator visits/min,1.573333333,0.455089,,,,,,,,,,,,,,,
121,specialty,standard,thysanoptera,8,0.52,0.06,.,.,9.12,1.88,.,.,78.74,4.57,.,.,7.01,percentage bulb with bacterial rot,.,.,.,.,.,,,,,,,,,,,,,,
121,specialty,standard,thysanoptera,8,0.5,0.07,.,.,7.3,1.06,.,.,71.2,6.73,.,.,7.69,percentage bulb with bacterial rot,.,.,.,.,.,,,,,,,,,,,,,,
121,specialty,standard,thysanoptera,4,0.74,0.2,.,.,7.5,0.57,.,.,106.22,7.43,.,.,2.11,percentage bulb with bacterial rot,.,.,.,.,,,,,,,,,,,,,,,
121,specialty,threshold,thysanoptera,8,0.69,0.08,.,.,5.75,1.16,.,.,71.31,6.69,.,.,9.88,percentage bulb with bacterial rot,.,.,.,.,.,,,,,,,,,,,,,,
121,specialty,threshold,thysanoptera,8,0.8,0.11,.,.,6.37,2.32,.,.,72.05,4.46,.,.,5.81,percentage bulb with bacterial rot,.,.,.,.,.,,,,,,,,,,,,,,
121,specialty,threshold,thysanoptera,4,2.14,0.59,.,.,4.5,1.29,.,.,103.25,3.72,.,.,4.15,percentage bulb with bacterial rot,.,.,.,.,.,,,,,,,,,,,,,,
122,specialty,control,hemiptera,4,0.19,0.06,.,.,0,.,.,0,3.76,1.9,.,.,.,.,.,spiders,0.333,0.07,,,,,,,,,,,,,,,
122,specialty,control,hemiptera,4,0.41,0.08,.,.,0,.,.,0,3.76,1.9,.,.,.,.,.,ants,0.44,0.09,,,,,,,,,,,,,,,
122,specialty,control,hemiptera,4,0.33,0.09,.,.,0,.,.,0,17.68,2.18,.,.,.,.,.,spiders,0.23,0.08,,,,,,,,,,,,,,,
122,specialty,control,coleoptera,4,1.21,0.11,.,.,0,.,.,0,3.76,1.9,.,.,.,.,.,Eriopis connexa Germar,0.45,0.08,,,,,,,,,,,,,,,
122,specialty,control,coleoptera,4,1.74,0.17,.,.,0,.,.,0,17.68,2.18,.,.,.,.,.,Eriopis connexa Germar,0.33,0.1,,,,,,,,,,,,,,,
122,specialty,control,hemiptera,4,0.86,0.2,.,.,0,.,.,0,17.68,2.18,.,.,.,.,.,Orius,0.12,0.04,,,,,,,,,,,,,,,
122,specialty,control,hemiptera,4,1.63,0.26,.,.,0,.,.,0,3.76,1.9,.,.,.,.,.,Geocoris,0.4,0.06,,,,,,,,,,,,,,,
